"id","url","created_by","created_at","terms","term_count","answered","answered_by","answer_terms","answer_term_count","posters","poster_count","posts_count","views","like_count"
"12885","https://forum.knime.com/t/connect-knime-to-teradata/12885","FUKUDA","2018-12-13T04:45","connect, teradata, free, desktop, version",5,"no",,,0,"FUKUDA",1,1,38,0
"12884","https://forum.knime.com/t/input-data-selection-document-classification/12884","knime_newbie_1","2018-12-13T04:28","input, data, select, document, classif, quit, whole, scienc, stuff, comment, classifi, either, class, out, manual, label, train, set, unlabel, ist, preprocess, bag, word, creation, vector, build, individu, again, same, process, confus, end, up, differ, correct, should, both, clear, much",39,"no",,,0,"knime_newbie_1, RolandBurger",2,2,47,1
"12881","https://forum.knime.com/t/sparql-query-does-not-handle-datatypes-like-sparql-1-1/12881","SPIME","2018-12-13T00:58","sparql, queri, handl, datatyp, follow, convers, liter, doubl, work, prefix, xsd, dbp, select, carb, fat, where, asparagus, result, error, messag, knimw, lab, semant, web, miss",25,"no",,,0,"ted_striker, SPIME, mareike.hoeger",3,5,51,0
"12880","https://forum.knime.com/t/how-to-rename-a-column-originally-named-as-the-current-month/12880","_Aura_C2","2018-12-13T00:08","renam, column, origin, name, current, month, howev, chang, each, exampl, dec, next, jan, date, variabl, time, input, string, manipul, same, advanc",21,"no",,,0,"Aswin, _Aura_C2, ScottF, izaychik63",4,5,52,0
"12879","https://forum.knime.com/t/name-columns/12879","madegomez","2018-12-12T21:36","name, column, work, document, vector, doubt, extract, henc, term, tabl, order, bring, python, also, simpl, assign, each, exist, renam, allow, cloumna, truth, mani, manual, manuela",25,"no",,,0,"madegomez, armingrudd, MH",3,5,76,8
"12878","https://forum.knime.com/t/workflow-freeze-graphics-problems-with-knime-3-7/12878","johnprime","2018-12-12T21:22","freez, graphic, encount, reproduc, run, old, ms, window, enterpris, sometim, success, st, time, alway, chang, input, dataset, definit, caus, mid, process, see, imag, below, show, triangl, over, groupbi, hover, mous, pointer, further, info, open, error, log, start, up, differ, nd, complet, unrespons, point, recov, requir, forc, end, task, close, pc, also, suffer, issu, happen, extrem, stabl, reliabl, same, file, relat, grate, overcom, otherwis, revert, john",65,"yes","quaeler","repli, op, verifi, fix, current, await, merg, his, freez, loop, contain, code, affect, render, handl, general, mani, frequent, ent",19,"johnprime, JackBibiRoot, mlauber71, Joel_P, quaeler",5,36,250,27
"12877","https://forum.knime.com/t/sharing-python-snippets-within-workflow/12877","redm","2018-12-12T21:04","share, python, snippet, within, simpl, code, number, script, wrote, set, common, helper, function, make, more, readabl, copi, past, manual, chang, again, bit, cumbersom, error, prone, cool, singl, sourc, truth, py, file, workspac, folder, automat, pick, up, includ, possibl, somehow, found, templat, realli, alway, replac, entir, michael",46,"no",,,0,"Aswin, redm, mlauber71, Tom_Hawkins",4,12,96,9
"12876","https://forum.knime.com/t/string-to-datetime-cuts-off-seconds-if-value-is-zero/12876","tmeschke","2018-12-12T19:36","string, datetim, cut, off, second, valu, zero, encount, bug, analyt, platform, contain, format, yyyi, mm, dd, hh, ss, result, instead, expect, screenshot, attach, wrong, realli, thoma",26,"no",,,0,"SimonS, danielesser, tmeschke, mlauber71, izaychik63",5,8,42,5
"12874","https://forum.knime.com/t/workflow-annotations-too-easy-to-move-knime-3-7/12874","JimmyMc91","2018-12-12T18:51","annot, too, easi, move, updat, keep, group, tidi, easili, especi, select, within, box, stop, class, enhanc, list",17,"no",,,0,"JimmyMc91, marc-bux",2,3,61,1
"12873","https://forum.knime.com/t/how-check-the-data-type-in-file-reader-and-add-the-odd-one-to-new-column/12873","bheemlan","2018-12-12T17:20","check, data, type, file, reader, add, odd, one, column, each, skip, invalid, name, xyz, abc, string, base, input, anoth, tabl",20,"no",,,0,"Aswin, ipazin, bheemlan, izaychik63, gab1one",5,18,68,10
"12872","https://forum.knime.com/t/bug-on-missing-value-filter-on-last-release/12872","yannick_carbonneaux","2018-12-12T13:41","bug, miss, valu, filter, last, releas, set, type, column, remov, data, insid, happen, upgrad, known, forum, place, yannick",18,"yes","Aswin","miss, valu, column, filter, remov, more, specif, percentag, default, set, abov, threshold, should, purpos, edit, clariti",16,"Aswin, Iris, system, yannick_carbonneaux",4,7,38,4
"12871","https://forum.knime.com/t/minor-bug-in-xgboost-tree-ensemble-learner/12871","agaunt","2018-12-12T13:38","minor, bug, xgboost, tree, ensembl, learner, found, id, column, thousand, distinct, valu, should, predictor, henc, exclud, select, work, perfect, configur, after, show, among, deselect, hit, noth, chang, therefor, reset, agaunt",30,"no",,,0,"nemad, agaunt",2,4,52,7
"12870","https://forum.knime.com/t/line-plot-javascript-and-line-chart-jfreechart-have-different-color-behavior/12870","Aswin","2018-12-12T13:34","line, plot, javascript, chart, jfreechart, differ, color, behavior, littl, lineplot, show, assign, manag, expect, howev, choos, own, understand, bug, featur, saw, post, last, year, where, similar, solv, cours, much, faster, import, creat, mani, loop",34,"yes","Iris","featur, avail, jfreechart, version, columnnam, column, also, one, carrri, colormanag, iri",11,"Aswin, SimonS, Iris, mlauber71",4,9,57,4
"12864","https://forum.knime.com/t/exclude-dates-based-on-a-set-of-rules/12864","tulipliu","2018-12-12T08:28","exclud, date, base, set, rule, creat, first, day, data, period, two, month, criteria, exclus, test, valu, less, averag, entir, exampl, daili, vehicl, volum, far, rowid, order, list, multipl, row, filter, sequenti, one, meet, success, result, tip, appreci",37,"no",,,0,"armingrudd, tulipliu",2,4,49,1
"12863","https://forum.knime.com/t/workflow-not-executing-downstream-end-if-nodes/12863","bfrutchey","2018-12-12T02:12","execut, downstream, end, after, upgrad, their, top, branch, inact, perform, stop, prior, simpli, rerun, again, resum, everyth, run, complet, caus",20,"no",,,0,"bfrutchey",1,1,47,0
"12861","https://forum.knime.com/t/datetime-to-date-not-using-the-legacy-node-mask-date-time-legacy/12861","andres_sommerh","2018-12-11T22:07","datetim, date, legaci, mask, time, altern, plan, make, version, found, workaround, column, express, straight, forward, transform, type, anoth, detail, work, around, current, formula, similar, issu, report, string, ismiss, datea, missingvalu, substr, addit, also, effici, alreadi, under, hook, befor, pass, format, unless, store, intern",43,"yes","ScottF","give, modifi, time",3,"andres_sommerh, ScottF, system",3,4,17,2
"12860","https://forum.knime.com/t/creating-table-rows-inside-a-loop/12860","bassman","2018-12-11T21:10","creat, tabl, row, insid, loop, learn, general, method, simpl, origin, via, creator, enter, count, start, end, bound, one, add, empti, set, addit, result, run, time, rather",26,"no",,,0,"bassman, Geo, ScottF",3,5,26,1
"12858","https://forum.knime.com/t/predictive-analytics-for-sales/12858","MiaT","2018-12-11T18:28","predict, analyt, sale, analysi, product, brand, under, multipl, ex, pn, dealer, sell, platform, various, data, last, year",17,"no",,,0,"mlauber71, adaptagis, MiaT",3,3,38,1
"12854","https://forum.knime.com/t/setting-colors-manually-on-conditional-box-plot-node/12854","jccfigueiredo","2018-12-11T12:40","set, color, manual, condit, box, plot, appli, person, scheme, without, success, goal, each, same, cluster, data, defin, rgb, inform, manag, second, input, port, should, accept, tabl, contain, categori, name, option, moreov, dialog, explan, check, singl, column, accord, desir, provid, standard, howev, figur, out, pass, few, extract, creator, append, reach",49,"no",,,0,"jccfigueiredo, johannes.schweig",2,3,17,0
"12851","https://forum.knime.com/t/boxplot-javascript-change-x-y-axis-scale/12851","jngo","2018-12-11T02:04","boxplot, javascript, chang, axi, scale, plot, differ, where, read, write, css, code, generic, view, import, flow, variabl, familiar, explain, advanc, jasmin",21,"no",,,0,"paolotamag, jngo",2,2,32,1
"12849","https://forum.knime.com/t/partial-dependence-plots/12849","AdarshGhost","2018-12-10T21:22","partial, depend, plot, grow, interest, visualis, black, box, various, algorithm, onc, such, mean, implement, work, around, adarsh",17,"no",,,0,"paolotamag, AdarshGhost",2,5,62,6
"12848","https://forum.knime.com/t/sparql-insert-problems/12848","pgha","2018-12-10T21:12","sparql, insert, data, tripl, store, three, method, one, slow, realist, number, work, endpoint, file, reader, more, executor, graph, test, where, singl, string, concaten, manag, run, up, time, comparison, upload, same, queri, curl, without, specif, follow, error, updat, execut, fail, make, allow, post, sparqlinsert",43,"no",,,0,"pgha, mareike.hoeger",2,2,45,0
"12847","https://forum.knime.com/t/dialog-cannot-be-opened/12847","redm","2018-12-10T20:32","dialog, cannot, open, one, major, annoy, error, becaus, branch, current, inact, wrong, iter, loop, column, miss, input, data, whatev, obscur, reason, mani, case, check, copi, code, snippet, els, where, flow, fix, add, comment, python, java, chang, paramet, rerun, entir, over, order, activ, same, again, back, origin, state, work, take, quit, while, invalid, precious, cach, result, pleeeeeas, least, read, drive, insan, btw, bug, tracker, enter, such, issu, michael",67,"no",,,0,"redm, ScottF",2,3,72,5
"12846","https://forum.knime.com/t/database-reader-node-encrypt-sha-password/12846","Marta1187","2018-12-10T19:47","databas, reader, encrypt, sha, password, sql, insert, queri, order, see, column, tabl, possibl, crypt, decrypt, marta",16,"no",,,0,"tobias.koetter, Marta1187",2,4,33,1
"12845","https://forum.knime.com/t/database-writer-node-how-to-debug/12845","bassman","2018-12-10T17:33","databas, writer, debug, simpl, read, ms, access, tabl, save, sql, server, pretti, luck, write, error, see, deeper, log, file, consol, messag, indic, around, one, column, name, percent, ddl, dml, creat, resolv, execut, fail, incorrect, syntax, near, keyword, again",38,"no",,,0,"bassman, tobias.koetter",2,4,38,1
"12840","https://forum.knime.com/t/column-row-edit-change-character-delete/12840","umutcankurt","2018-12-10T10:47","column, row, edit, chang, charact, delet, search, find, solut, see, remov, field, begin, link, ad, anoth, word, exampl, much, more",20,"no",,,0,"armingrudd, umutcankurt",2,12,40,3
"12838","https://forum.knime.com/t/knime-log-file-capacity-increase/12838","hadi","2018-12-10T09:29","log, file, capac, increas, user, server, licenc, built, run, through, rest, api, servic, also, set, up, window, task, schedul, automat, reach, short, time, directori, program, give, error, memori, storag, control, decreas, hadi",32,"yes","ScottF","one, quick, reduc, log, level, debug, els, chang, prefer",9,"hadi, ScottF, system",3,4,35,0
"12836","https://forum.knime.com/t/smote-for-unbalanced-data/12836","kilincali35","2018-12-09T18:26","smote, unbalanc, data, oversampl, class, creat, ask, distanc, base, model, shall, transform, categor, variabl, one, hot, encod, befor, automat, complet, task, determin, nearest, neighbor",24,"no",,,0,"SimonS, kilincali35",2,2,30,0
"12835","https://forum.knime.com/t/how-to-find-the-intersection-set-of-2-sets/12835","armingrudd","2018-12-09T13:00","find, intersect, set, collect, column, both, contain, list, word, exist, exampl, miss, valu, armin",14,"yes","Aswin","ungroup, whole, tabl, onc, row, work, option, java, snippet, string, col, term, int, length",14,"Aswin, system, mmedzihradszky, armingrudd",4,9,48,2
"12831","https://forum.knime.com/t/help-for-finding-values-outer-bound/12831","mabm","2018-12-08T02:01","find, valu, outer, bound, struggl, featur, each, doubl, measur, two, addit, column, lower, upper, set, three, one, product, caus, faulti, test, result, boolean, overal, name, header, achiev, appreci, curious, tipp, hint, martin",32,"no",,,0,"armingrudd, mabm",2,5,50,1
"12830","https://forum.knime.com/t/knime-for-lcms-drug-metabolite-quantitation/12830","bsnyder","2018-12-07T22:02","lcms, drug, metabolit, quantit, potenti, along, openm, dig, through, modul, lot, gear, toward, peptid, analysi, transferr, less, complex, basic, water, uhplc, ms, instrument, method, mdb, sampl, file, raw, success, convert, mzml, creat, identif, insight, specif, necessari, data, put, alreadi, similar, love, set, up",43,"no",,,0,"Aswin, bsnyder",2,7,65,0
"12828","https://forum.knime.com/t/ram-usage-when-using-python-r-views/12828","weiclav","2018-12-07T19:16","ram, usag, python, view, abl, find, detail, disc, imag, come, out, clear, set, tabl, whether, rule, appli, anoth, see, advanc, david",21,"no",,,0,"weiclav, stelfrich",2,3,37,0
"12827","https://forum.knime.com/t/nested-wrapped-metanodes-in-3-7-for/12827","weiclav","2018-12-07T17:56","nest, wrap, metanod, love, featur, version, work, dialog, highest, level, form, avail, see, below, wrong, support, never, advanc, respons, david, imag",21,"no",,,0,"weiclav, marc-bux",2,3,49,0
"12826","https://forum.knime.com/t/count-number-of-values-and-unique-values-and-comare/12826","RonG","2018-12-07T17:37","count, number, valu, uniqu, comar, list, check, doubl, compar, same, less, els, row, ron",14,"no",,,0,"RonG, ipazin, izaychik63",3,7,33,0
"12824","https://forum.knime.com/t/populate-cell-to-group-of-other-cells/12824","11atzitzi","2018-12-07T15:54","popul, cell, group, one, tabl, path, anoth, final, insid, each",10,"no",,,0,"11atzitzi, izaychik63",2,2,19,0
"12822","https://forum.knime.com/t/using-math-formula-on-columns-with-dynamic-column-names/12822","kowisoft","2018-12-07T14:10","math, formula, column, dynam, name, pivot, tabl, where, exampl, below, prod, differ, everi, time, run, far, hardcod, determin, index, highest, valu, see, post, option, sale, while, same, enter, hard, ps, focus, advanc",32,"yes","MH","unpivot, rank",2,"system, MH, kowisoft, moritz.heine",4,12,55,4
"12820","https://forum.knime.com/t/knime-3-7-freezes/12820","MH","2018-12-07T11:45","freez, togeth, updat, version, unfortunatelli, start, work, desktop, applic, froze, twice, save, progress, nor, chang, click, within, window, close, reopen, make, again, execut, while, happen, lot, annot, copi, past, resiz, suggest, michael",32,"no",,,0,"MH, quaeler, wiswedel",3,12,170,4
